Experiment name:,1st experiment
Duration:, 5 0
Rate:, 50 per second
Sensors:, GSR (ID 1  Exp 1)
Range:, Arb
Units:, Arb
Time
'0:2:18.94,26226
'0:2:18.96,26226
'0:2:18.98,26226
'0:2:19.0,26226
'0:2:19.02,26226
'0:2:19.04,26226
'0:2:19.06,26226
'0:2:19.08,26226
'0:2:19.1,26226
'0:2:19.12,26226
'0:2:19.14,26226
'0:2:19.16,26215
'0:2:19.18,26215
'0:2:19.2,26215
'0:2:19.22,26215
'0:2:19.24,26215
'0:2:19.26,26215
'0:2:19.28,26215
'0:2:19.3,26215
'0:2:19.32,26215
'0:2:19.34,26215
'0:2:19.36,26215
'0:2:19.38,26215
'0:2:19.4,26215
'0:2:19.42,26206
'0:2:19.44,26206
'0:2:19.46,26206
'0:2:19.48,26206
'0:2:19.5,26206
'0:2:19.52,26206
'0:2:19.54,26206
'0:2:19.56,26206
'0:2:19.58,26206
'0:2:19.6,26206
'0:2:19.62,26206
'0:2:19.64,26206
'0:2:19.66,26201
'0:2:19.68,26201
'0:2:19.7,26201
'0:2:19.72,26201
'0:2:19.74,26201
'0:2:19.76,26201
'0:2:19.78,26201
'0:2:19.8,26201
'0:2:19.82,26201
'0:2:19.84,26201
'0:2:19.86,26201
'0:2:19.88,26201
'0:2:19.9,26201
'0:2:19.92,26198
'0:2:19.94,26198
'0:2:19.96,26198
'0:2:19.98,26198
'0:2:20.0,26198
'0:2:20.02,26198
'0:2:20.04,26198
'0:2:20.06,26198
'0:2:20.08,26198
'0:2:20.1,26198
'0:2:20.12,26198
'0:2:20.14,26198
'0:2:20.16,26196
'0:2:20.18,26196
'0:2:20.2,26196
'0:2:20.22,26196
'0:2:20.24,26196
'0:2:20.26,26196
'0:2:20.28,26196
'0:2:20.3,26196
'0:2:20.32,26196
'0:2:20.34,26196
'0:2:20.36,26196
'0:2:20.38,26196
'0:2:20.4,26195
'0:2:20.42,26195
'0:2:20.44,26195
'0:2:20.46,26195
'0:2:20.48,26195
'0:2:20.5,26195
'0:2:20.52,26195
'0:2:20.54,26195
'0:2:20.56,26195
'0:2:20.58,26195
'0:2:20.6,26195
'0:2:20.62,26195
'0:2:20.64,26195
'0:2:20.66,26194
'0:2:20.68,26194
'0:2:20.7,26194
'0:2:20.72,26194
'0:2:20.74,26194
'0:2:20.76,26194
'0:2:20.78,26194
'0:2:20.8,26194
'0:2:20.82,26194
'0:2:20.84,26194
'0:2:20.86,26194
'0:2:20.88,26194
'0:2:20.9,26194
'0:2:20.92,26194
'0:2:20.94,26194
'0:2:20.96,26194
'0:2:20.98,26194
'0:2:21.0,26194
'0:2:21.02,26194
'0:2:21.04,26194
'0:2:21.06,26194
'0:2:21.08,26194
'0:2:21.1,26194
'0:2:21.12,26194
'0:2:21.14,26194
'0:2:21.16,26195
'0:2:21.18,26195
'0:2:21.2,26195
'0:2:21.22,26195
'0:2:21.24,26195
'0:2:21.26,26195
'0:2:21.28,26195
'0:2:21.3,26195
'0:2:21.32,26195
'0:2:21.34,26195
'0:2:21.36,26195
'0:2:21.38,26195
'0:2:21.4,26196
'0:2:21.42,26196
'0:2:21.44,26196
'0:2:21.46,26196
'0:2:21.48,26196
'0:2:21.5,26196
'0:2:21.52,26196
'0:2:21.54,26196
'0:2:21.56,26196
'0:2:21.58,26196
'0:2:21.6,26196
'0:2:21.62,26196
'0:2:21.64,26198
'0:2:21.66,26198
'0:2:21.68,26198
'0:2:21.7,26198
'0:2:21.72,26198
'0:2:21.74,26198
'0:2:21.76,26198
'0:2:21.78,26198
'0:2:21.8,26198
'0:2:21.82,26198
'0:2:21.84,26198
'0:2:21.86,26198
'0:2:21.88,26198
'0:2:21.9,26201
'0:2:21.92,26201
'0:2:21.94,26201
'0:2:21.96,26201
'0:2:21.98,26201
'0:2:22.0,26201
'0:2:22.02,26201
'0:2:22.04,26201
'0:2:22.06,26201
'0:2:22.08,26201
'0:2:22.1,26201
'0:2:22.12,26201
'0:2:22.14,26204
'0:2:22.16,26204
'0:2:22.18,26204
'0:2:22.2,26204
'0:2:22.22,26204
'0:2:22.24,26204
'0:2:22.26,26204
'0:2:22.28,26204
'0:2:22.3,26204
'0:2:22.32,26204
'0:2:22.34,26204
'0:2:22.36,26204
'0:2:22.38,26204
'0:2:22.4,26207
'0:2:22.42,26207
'0:2:22.44,26207
'0:2:22.46,26207
'0:2:22.48,26207
'0:2:22.5,26207
'0:2:22.52,26207
'0:2:22.54,26207
'0:2:22.56,26207
'0:2:22.58,26207
'0:2:22.6,26207
'0:2:22.62,26207
'0:2:22.64,26209
'0:2:22.66,26209
'0:2:22.68,26209
'0:2:22.7,26209
'0:2:22.72,26209
'0:2:22.74,26209
'0:2:22.76,26209
'0:2:22.78,26209
'0:2:22.8,26209
'0:2:22.82,26209
'0:2:22.84,26209
'0:2:22.86,26209
'0:2:22.88,26209
'0:2:22.9,26210
'0:2:22.92,26210
'0:2:22.94,26210
'0:2:22.96,26210
'0:2:22.98,26210
'0:2:23.0,26210
'0:2:23.02,26210
'0:2:23.04,26210
'0:2:23.06,26210
'0:2:23.08,26210
'0:2:23.1,26210
'0:2:23.12,26210
'0:2:23.14,26209
'0:2:23.16,26209
'0:2:23.18,26209
'0:2:23.2,26209
'0:2:23.22,26209
'0:2:23.24,26209
'0:2:23.26,26209
'0:2:23.28,26209
'0:2:23.3,26209
'0:2:23.32,26209
'0:2:23.34,26209
'0:2:23.36,26209
'0:2:23.38,26208
'0:2:23.4,26208
'0:2:23.42,26208
'0:2:23.44,26208
'0:2:23.46,26208
'0:2:23.48,26208
'0:2:23.5,26208
'0:2:23.52,26208
'0:2:23.54,26208
'0:2:23.56,26208
'0:2:23.58,26208
'0:2:23.6,26208
'0:2:23.62,26208
'0:2:23.64,26209
'0:2:23.66,26209
'0:2:23.68,26209
'0:2:23.7,26209
'0:2:23.72,26209
'0:2:23.74,26209
'0:2:23.76,26209
'0:2:23.78,26209
'0:2:23.8,26209
'0:2:23.82,26209
'0:2:23.84,26209
'0:2:23.86,26209
'0:2:23.88,26212
'0:2:23.9,26212
'0:2:23.92,26212
'0:2:23.94,26212
'0:2:23.96,26212
'0:2:23.98,26212
'0:2:24.0,26212
'0:2:24.02,26212
'0:2:24.04,26212
'0:2:24.06,26212
'0:2:24.08,26212
'0:2:24.1,26212
'0:2:24.12,26220
'0:2:24.14,26220
'0:2:24.16,26220
'0:2:24.18,26220
'0:2:24.2,26220
'0:2:24.22,26220
'0:2:24.24,26220
'0:2:24.26,26220
'0:2:24.28,26220
'0:2:24.3,26220
'0:2:24.32,26220
'0:2:24.34,26220
'0:2:24.36,26220
'0:2:24.38,26232
'0:2:24.4,26232
'0:2:24.42,26232
'0:2:24.44,26232
'0:2:24.46,26232
'0:2:24.48,26232
'0:2:24.5,26232
'0:2:24.52,26232
'0:2:24.54,26232
'0:2:24.56,26232
'0:2:24.58,26232
'0:2:24.6,26232
'0:2:24.62,26248
'0:2:24.64,26248
'0:2:24.66,26248
'0:2:24.68,26248
'0:2:24.7,26248
'0:2:24.72,26248
'0:2:24.74,26248
'0:2:24.76,26248
'0:2:24.78,26248
'0:2:24.8,26248
'0:2:24.82,26248
'0:2:24.84,26248
'0:2:24.86,26248
'0:2:24.88,26268
'0:2:24.9,26268
'0:2:24.92,26268
'0:2:24.94,26268
'0:2:24.96,26268
'0:2:24.98,26268
'0:2:25.0,26268
'0:2:25.02,26268
'0:2:25.04,26268
'0:2:25.06,26268
'0:2:25.08,26268
'0:2:25.1,26268
'0:2:25.12,26294
'0:2:25.14,26294
'0:2:25.16,26294
'0:2:25.18,26294
'0:2:25.2,26294
'0:2:25.22,26294
'0:2:25.24,26294
'0:2:25.26,26294
'0:2:25.28,26294
'0:2:25.3,26294
'0:2:25.32,26294
'0:2:25.34,26294
'0:2:25.36,26326
'0:2:25.38,26326
'0:2:25.4,26326
'0:2:25.42,26326
'0:2:25.44,26326
'0:2:25.46,26326
'0:2:25.48,26326
'0:2:25.5,26326
'0:2:25.52,26326
'0:2:25.54,26326
'0:2:25.56,26326
'0:2:25.58,26326
'0:2:25.6,26326
'0:2:25.62,26363
'0:2:25.64,26363
'0:2:25.66,26363
'0:2:25.68,26363
'0:2:25.7,26363
'0:2:25.72,26363
'0:2:25.74,26363
'0:2:25.76,26363
'0:2:25.78,26363
'0:2:25.8,26363
'0:2:25.82,26363
'0:2:25.84,26363
'0:2:25.86,26404
'0:2:25.88,26404
'0:2:25.9,26404
'0:2:25.92,26404
'0:2:25.94,26404
'0:2:25.96,26404
'0:2:25.98,26404
'0:2:26.0,26404
'0:2:26.02,26404
'0:2:26.04,26404
'0:2:26.06,26404
'0:2:26.08,26404
'0:2:26.1,26404
'0:2:26.12,26447
'0:2:26.14,26447
'0:2:26.16,26447
'0:2:26.18,26447
'0:2:26.2,26447
'0:2:26.22,26447
'0:2:26.24,26447
'0:2:26.26,26447
'0:2:26.28,26447
'0:2:26.3,26447
'0:2:26.32,26447
'0:2:26.34,26447
'0:2:26.36,26491
'0:2:26.38,26491
'0:2:26.4,26491
'0:2:26.42,26491
'0:2:26.44,26491
'0:2:26.46,26491
'0:2:26.48,26491
'0:2:26.5,26491
'0:2:26.52,26491
'0:2:26.54,26491
'0:2:26.56,26491
'0:2:26.58,26491
'0:2:26.6,26533
'0:2:26.62,26533
'0:2:26.64,26533
'0:2:26.66,26533
'0:2:26.68,26533
'0:2:26.7,26533
'0:2:26.72,26533
'0:2:26.74,26533
'0:2:26.76,26533
'0:2:26.78,26533
'0:2:26.8,26533
'0:2:26.82,26533
'0:2:26.84,26533
'0:2:26.86,26573
'0:2:26.88,26573
'0:2:26.9,26573
'0:2:26.92,26573
'0:2:26.94,26573
'0:2:26.96,26573
'0:2:26.98,26573
'0:2:27.0,26573
'0:2:27.02,26573
'0:2:27.04,26573
'0:2:27.06,26573
'0:2:27.08,26573
'0:2:27.1,26610
'0:2:27.12,26610
'0:2:27.14,26610
'0:2:27.16,26610
'0:2:27.18,26610
'0:2:27.2,26610
'0:2:27.22,26610
'0:2:27.24,26610
'0:2:27.26,26610
'0:2:27.28,26610
'0:2:27.3,26610
'0:2:27.32,26610
'0:2:27.34,26610
'0:2:27.36,26643
'0:2:27.38,26643
'0:2:27.4,26643
'0:2:27.42,26643
'0:2:27.44,26643
'0:2:27.46,26643
'0:2:27.48,26643
'0:2:27.5,26643
'0:2:27.52,26643
'0:2:27.54,26643
'0:2:27.56,26643
'0:2:27.58,26643
'0:2:27.6,26671
'0:2:27.62,26671
'0:2:27.64,26671
'0:2:27.66,26671
'0:2:27.68,26671
'0:2:27.7,26671
'0:2:27.72,26671
'0:2:27.74,26671
'0:2:27.76,26671
'0:2:27.78,26671
'0:2:27.8,26671
'0:2:27.82,26671
'0:2:27.84,26671
'0:2:27.86,26697
'0:2:27.88,26697
'0:2:27.9,26697
'0:2:27.92,26697
'0:2:27.94,26697
'0:2:27.96,26697
'0:2:27.98,26697
'0:2:28.0,26697
'0:2:28.02,26697
'0:2:28.04,26697
'0:2:28.06,26697
'0:2:28.08,26697
'0:2:28.1,26721
'0:2:28.12,26721
'0:2:28.14,26721
'0:2:28.16,26721
'0:2:28.18,26721
'0:2:28.2,26721
'0:2:28.22,26721
'0:2:28.24,26721
'0:2:28.26,26721
'0:2:28.28,26721
'0:2:28.3,26721
'0:2:28.32,26721
'0:2:28.34,26743
'0:2:28.36,26743
'0:2:28.38,26743
'0:2:28.4,26743
'0:2:28.42,26743
'0:2:28.44,26743
'0:2:28.46,26743
'0:2:28.48,26743
'0:2:28.5,26743
'0:2:28.52,26743
'0:2:28.54,26743
'0:2:28.56,26743
'0:2:28.58,26743
'0:2:28.6,26761
'0:2:28.62,26761
'0:2:28.64,26761
'0:2:28.66,26761
'0:2:28.68,26761
'0:2:28.7,26761
'0:2:28.72,26761
'0:2:28.74,26761
'0:2:28.76,26761
'0:2:28.78,26761
'0:2:28.8,26761
'0:2:28.82,26761
'0:2:28.84,26777
'0:2:28.86,26777
'0:2:28.88,26777
'0:2:28.9,26777
'0:2:28.92,26777
'0:2:28.94,26777
'0:2:28.96,26777
'0:2:28.98,26777
'0:2:29.0,26777
'0:2:29.02,26777
'0:2:29.04,26777
'0:2:29.06,26777
'0:2:29.08,26777
'0:2:29.1,26790
'0:2:29.12,26790
'0:2:29.14,26790
'0:2:29.16,26790
'0:2:29.18,26790
'0:2:29.2,26790
'0:2:29.22,26790
'0:2:29.24,26790
'0:2:29.26,26790
'0:2:29.28,26790
'0:2:29.3,26790
'0:2:29.32,26790
'0:2:29.34,26801
'0:2:29.36,26801
'0:2:29.38,26801
'0:2:29.4,26801
'0:2:29.42,26801
'0:2:29.44,26801
'0:2:29.46,26801
'0:2:29.48,26801
'0:2:29.5,26801
'0:2:29.52,26801
'0:2:29.54,26801
'0:2:29.56,26801
'0:2:29.58,26808
'0:2:29.6,26808
'0:2:29.62,26808
'0:2:29.64,26808
'0:2:29.66,26808
'0:2:29.68,26808
'0:2:29.7,26808
'0:2:29.72,26808
'0:2:29.74,26808
'0:2:29.76,26808
'0:2:29.78,26808
'0:2:29.8,26808
'0:2:29.82,26808
'0:2:29.84,26813
'0:2:29.86,26813
'0:2:29.88,26813
'0:2:29.9,26813
'0:2:29.92,26813
'0:2:29.94,26813
'0:2:29.96,26813
'0:2:29.98,26813
'0:2:30.0,26813
'0:2:30.02,26813
'0:2:30.04,26813
'0:2:30.06,26813
'0:2:30.08,26815
'0:2:30.1,26815
'0:2:30.12,26815
'0:2:30.14,26815
'0:2:30.16,26815
'0:2:30.18,26815
'0:2:30.2,26815
'0:2:30.22,26815
'0:2:30.24,26815
'0:2:30.26,26815
'0:2:30.28,26815
'0:2:30.3,26815
'0:2:30.32,26815
'0:2:30.34,26815
'0:2:30.36,26815
'0:2:30.38,26815
'0:2:30.4,26815
'0:2:30.42,26815
'0:2:30.44,26815
'0:2:30.46,26815
'0:2:30.48,26815
'0:2:30.5,26815
'0:2:30.52,26815
'0:2:30.54,26815
'0:2:30.56,26815
'0:2:30.58,26813
'0:2:30.6,26813
'0:2:30.62,26813
'0:2:30.64,26813
'0:2:30.66,26813
'0:2:30.68,26813
'0:2:30.7,26813
'0:2:30.72,26813
'0:2:30.74,26813
'0:2:30.76,26813
'0:2:30.78,26813
'0:2:30.8,26813
'0:2:30.82,26810
'0:2:30.84,26810
'0:2:30.86,26810
'0:2:30.88,26810
'0:2:30.9,26810
'0:2:30.92,26810
'0:2:30.94,26810
'0:2:30.96,26810
'0:2:30.98,26810
'0:2:31.0,26810
'0:2:31.02,26810
'0:2:31.04,26810
'0:2:31.06,26810
'0:2:31.08,26805
'0:2:31.1,26805
'0:2:31.12,26805
'0:2:31.14,26805
'0:2:31.16,26805
'0:2:31.18,26805
'0:2:31.2,26805
'0:2:31.22,26805
'0:2:31.24,26805
'0:2:31.26,26805
'0:2:31.28,26805
'0:2:31.3,26805
'0:2:31.32,26799
'0:2:31.34,26799
'0:2:31.36,26799
'0:2:31.38,26799
'0:2:31.4,26799
'0:2:31.42,26799
'0:2:31.44,26799
'0:2:31.46,26799
'0:2:31.48,26799
'0:2:31.5,26799
'0:2:31.52,26799
'0:2:31.54,26799
'0:2:31.56,26799
'0:2:31.58,26792
'0:2:31.6,26792
'0:2:31.62,26792
'0:2:31.64,26792
'0:2:31.66,26792
'0:2:31.68,26792
'0:2:31.7,26792
'0:2:31.72,26792
'0:2:31.74,26792
'0:2:31.76,26792
'0:2:31.78,26792
'0:2:31.8,26792
'0:2:31.82,26784
'0:2:31.84,26784
'0:2:31.86,26784
'0:2:31.88,26784
'0:2:31.9,26784
'0:2:31.92,26784
'0:2:31.94,26784
'0:2:31.96,26784
'0:2:31.98,26784
'0:2:32.0,26784
'0:2:32.02,26784
'0:2:32.04,26784
'0:2:32.06,26784
'0:2:32.08,26777
'0:2:32.1,26777
'0:2:32.12,26777
'0:2:32.14,26777
'0:2:32.16,26777
'0:2:32.18,26777
'0:2:32.2,26777
'0:2:32.22,26777
'0:2:32.24,26777
'0:2:32.26,26777
'0:2:32.28,26777
'0:2:32.3,26777
'0:2:32.32,26770
'0:2:32.34,26770
'0:2:32.36,26770
'0:2:32.38,26770
'0:2:32.4,26770
'0:2:32.42,26770
'0:2:32.44,26770
'0:2:32.46,26770
'0:2:32.48,26770
'0:2:32.5,26770
'0:2:32.52,26770
'0:2:32.54,26770
'0:2:32.56,26761
'0:2:32.58,26761
'0:2:32.6,26761
'0:2:32.62,26761
'0:2:32.64,26761
'0:2:32.66,26761
'0:2:32.68,26761
'0:2:32.7,26761
'0:2:32.72,26761
'0:2:32.74,26761
'0:2:32.76,26761
'0:2:32.78,26761
'0:2:32.8,26761
'0:2:32.82,26752
'0:2:32.84,26752
'0:2:32.86,26752
'0:2:32.88,26752
'0:2:32.9,26752
'0:2:32.92,26752
'0:2:32.94,26752
'0:2:32.96,26752
'0:2:32.98,26752
'0:2:33.0,26752
'0:2:33.02,26752
'0:2:33.04,26752
'0:2:33.06,26742
'0:2:33.08,26742
'0:2:33.1,26742
'0:2:33.12,26742
'0:2:33.14,26742
'0:2:33.16,26742
'0:2:33.18,26742
'0:2:33.2,26742
'0:2:33.22,26742
'0:2:33.24,26742
'0:2:33.26,26742
'0:2:33.28,26742
'0:2:33.3,26742
'0:2:33.32,26732
'0:2:33.34,26732
'0:2:33.36,26732
'0:2:33.38,26732
'0:2:33.4,26732
'0:2:33.42,26732
'0:2:33.44,26732
'0:2:33.46,26732
'0:2:33.48,26732
'0:2:33.5,26732
'0:2:33.52,26732
'0:2:33.54,26732
'0:2:33.56,26722
'0:2:33.58,26722
'0:2:33.6,26722
'0:2:33.62,26722
'0:2:33.64,26722
'0:2:33.66,26722
'0:2:33.68,26722
'0:2:33.7,26722
'0:2:33.72,26722
'0:2:33.74,26722
'0:2:33.76,26722
'0:2:33.78,26722
'0:2:33.8,26714
'0:2:33.82,26714
'0:2:33.84,26714
'0:2:33.86,26714
'0:2:33.88,26714
'0:2:33.9,26714
'0:2:33.92,26714
'0:2:33.94,26714
'0:2:33.96,26714
'0:2:33.98,26714
'0:2:34.0,26714
'0:2:34.02,26714
'0:2:34.04,26714
'0:2:34.06,26709
'0:2:34.08,26709
'0:2:34.1,26709
'0:2:34.12,26709
'0:2:34.14,26709
'0:2:34.16,26709
'0:2:34.18,26709
'0:2:34.2,26709
'0:2:34.22,26709
'0:2:34.24,26709
'0:2:34.26,26709
'0:2:34.28,26709
'0:2:34.3,26705
'0:2:34.32,26705
'0:2:34.34,26705
'0:2:34.36,26705
'0:2:34.38,26705
'0:2:34.4,26705
'0:2:34.42,26705
'0:2:34.44,26705
'0:2:34.46,26705
'0:2:34.48,26705
'0:2:34.5,26705
'0:2:34.52,26705
'0:2:34.54,26703
'0:2:34.56,26703
'0:2:34.58,26703
'0:2:34.6,26703
'0:2:34.62,26703
'0:2:34.64,26703
'0:2:34.66,26703
'0:2:34.68,26703
'0:2:34.7,26703
'0:2:34.72,26703
'0:2:34.74,26703
'0:2:34.76,26703
'0:2:34.78,26703
'0:2:34.8,26698
'0:2:34.82,26698
'0:2:34.84,26698
'0:2:34.86,26698
'0:2:34.88,26698
'0:2:34.9,26698
'0:2:34.92,26698
'0:2:34.94,26698
'0:2:34.96,26698
'0:2:34.98,26698
'0:2:35.0,26698
'0:2:35.02,26698
'0:2:35.04,26690
'0:2:35.06,26690
'0:2:35.08,26690
'0:2:35.1,26690
'0:2:35.12,26690
'0:2:35.14,26690
'0:2:35.16,26690
'0:2:35.18,26690
'0:2:35.2,26690
'0:2:35.22,26690
'0:2:35.24,26690
'0:2:35.26,26690
'0:2:35.28,26690
'0:2:35.3,26677
'0:2:35.32,26677
'0:2:35.34,26677
'0:2:35.36,26677
'0:2:35.38,26677
'0:2:35.4,26677
'0:2:35.42,26677
'0:2:35.44,26677
'0:2:35.46,26677
'0:2:35.48,26677
'0:2:35.5,26677
'0:2:35.52,26677
'0:2:35.54,26658
'0:2:35.56,26658
'0:2:35.58,26658
'0:2:35.6,26658
'0:2:35.62,26658
'0:2:35.64,26658
'0:2:35.66,26658
'0:2:35.68,26658
'0:2:35.7,26658
'0:2:35.72,26658
'0:2:35.74,26658
'0:2:35.76,26658
'0:2:35.78,26658
'0:2:35.8,26636
'0:2:35.82,26636
'0:2:35.84,26636
'0:2:35.86,26636
'0:2:35.88,26636
'0:2:35.9,26636
'0:2:35.92,26636
'0:2:35.94,26636
'0:2:35.96,26636
'0:2:35.98,26636
'0:2:36.0,26636
'0:2:36.02,26636
'0:2:36.04,26615
'0:2:36.06,26615
'0:2:36.08,26615
'0:2:36.1,26615
'0:2:36.12,26615
'0:2:36.14,26615
'0:2:36.16,26615
'0:2:36.18,26615
'0:2:36.2,26615
'0:2:36.22,26615
'0:2:36.24,26615
'0:2:36.26,26615
'0:2:36.28,26597
'0:2:36.3,26597
'0:2:36.32,26597
'0:2:36.34,26597
'0:2:36.36,26597
'0:2:36.38,26597
'0:2:36.4,26597
'0:2:36.42,26597
'0:2:36.44,26597
'0:2:36.46,26597
'0:2:36.48,26597
'0:2:36.5,26597
'0:2:36.52,26597
'0:2:36.54,26587
'0:2:36.56,26587
'0:2:36.58,26587
'0:2:36.6,26587
'0:2:36.62,26587
'0:2:36.64,26587
'0:2:36.66,26587
'0:2:36.68,26587
'0:2:36.7,26587
'0:2:36.72,26587
'0:2:36.74,26587
'0:2:36.76,26587
'0:2:36.78,26577
'0:2:36.8,26577
'0:2:36.82,26577
'0:2:36.84,26577
'0:2:36.86,26577
'0:2:36.88,26577
'0:2:36.9,26577
'0:2:36.92,26577
'0:2:36.94,26577
'0:2:36.96,26577
'0:2:36.98,26577
'0:2:37.0,26577
'0:2:37.02,26577
'0:2:37.04,26564
'0:2:37.06,26564
'0:2:37.08,26564
'0:2:37.1,26564
'0:2:37.12,26564
'0:2:37.14,26564
'0:2:37.16,26564
'0:2:37.18,26564
'0:2:37.2,26564
'0:2:37.22,26564
'0:2:37.24,26564
'0:2:37.26,26564
'0:2:37.28,26548
'0:2:37.3,26548
'0:2:37.32,26548
'0:2:37.34,26548
'0:2:37.36,26548
'0:2:37.38,26548
'0:2:37.4,26548
'0:2:37.42,26548
'0:2:37.44,26548
'0:2:37.46,26548
'0:2:37.48,26548
'0:2:37.5,26548
'0:2:37.52,26525
'0:2:37.54,26525
'0:2:37.56,26525
'0:2:37.58,26525
'0:2:37.6,26525
'0:2:37.62,26525
'0:2:37.64,26525
'0:2:37.66,26525
'0:2:37.68,26525
'0:2:37.7,26525
'0:2:37.72,26525
'0:2:37.74,26525
'0:2:37.76,26525
'0:2:37.78,26503
'0:2:37.8,26503
'0:2:37.82,26503
'0:2:37.84,26503
'0:2:37.86,26503
'0:2:37.88,26503
'0:2:37.9,26503
'0:2:37.92,26503
'0:2:37.94,26503
'0:2:37.96,26503
'0:2:37.98,26503
'0:2:38.0,26503
'0:2:38.02,26485
'0:2:38.04,26485
'0:2:38.06,26485
'0:2:38.08,26485
'0:2:38.1,26485
'0:2:38.12,26485
'0:2:38.14,26485
'0:2:38.16,26485
'0:2:38.18,26485
'0:2:38.2,26485
'0:2:38.22,26485
'0:2:38.24,26485
'0:2:38.26,26485
'0:2:38.28,26472
'0:2:38.3,26472
'0:2:38.32,26472
'0:2:38.34,26472
'0:2:38.36,26472
'0:2:38.38,26472
'0:2:38.4,26472
'0:2:38.42,26472
'0:2:38.44,26472
'0:2:38.46,26472
'0:2:38.48,26472
'0:2:38.5,26472
'0:2:38.52,26461
'0:2:38.54,26461
'0:2:38.56,26461
'0:2:38.58,26461
'0:2:38.6,26461
'0:2:38.62,26461
'0:2:38.64,26461
'0:2:38.66,26461
'0:2:38.68,26461
'0:2:38.7,26461
'0:2:38.72,26461
'0:2:38.74,26461
'0:2:38.76,26454
'0:2:38.78,26454
'0:2:38.8,26454
'0:2:38.82,26454
'0:2:38.84,26454
'0:2:38.86,26454
'0:2:38.88,26454
'0:2:38.9,26454
'0:2:38.92,26454
'0:2:38.94,26454
'0:2:38.96,26454
'0:2:38.98,26454
'0:2:39.0,26454
'0:2:39.02,26458
'0:2:39.04,26458
'0:2:39.06,26458
'0:2:39.08,26458
'0:2:39.1,26458
'0:2:39.12,26458
'0:2:39.14,26458
'0:2:39.16,26458
'0:2:39.18,26458
'0:2:39.2,26458
'0:2:39.22,26458
'0:2:39.24,26458
'0:2:39.26,26464
'0:2:39.28,26464
'0:2:39.3,26464
'0:2:39.32,26464
'0:2:39.34,26464
'0:2:39.36,26464
'0:2:39.38,26464
'0:2:39.4,26464
'0:2:39.42,26464
'0:2:39.44,26464
'0:2:39.46,26464
'0:2:39.48,26464
'0:2:39.5,26464
'0:2:39.52,26466
'0:2:39.54,26466
'0:2:39.56,26466
'0:2:39.58,26466
'0:2:39.6,26466
'0:2:39.62,26466
'0:2:39.64,26466
'0:2:39.66,26466
'0:2:39.68,26466
'0:2:39.7,26466
'0:2:39.72,26466
'0:2:39.74,26466
'0:2:39.76,26471
'0:2:39.78,26471
'0:2:39.8,26471
'0:2:39.82,26471
'0:2:39.84,26471
'0:2:39.86,26471
'0:2:39.88,26471
'0:2:39.9,26471
'0:2:39.92,26471
'0:2:39.94,26471
'0:2:39.96,26471
'0:2:39.98,26471
'0:2:40.0,26468
'0:2:40.02,26468
'0:2:40.04,26468
'0:2:40.06,26468
'0:2:40.08,26468
'0:2:40.1,26468
'0:2:40.12,26468
'0:2:40.14,26468
'0:2:40.16,26468
'0:2:40.18,26468
'0:2:40.2,26468
'0:2:40.22,26468
'0:2:40.24,26468
'0:2:40.26,26465
'0:2:40.28,26465
'0:2:40.3,26465
'0:2:40.32,26465
'0:2:40.34,26465
'0:2:40.36,26465
'0:2:40.38,26465
'0:2:40.4,26465
'0:2:40.42,26465
'0:2:40.44,26465
'0:2:40.46,26465
'0:2:40.48,26465
'0:2:40.5,26469
'0:2:40.52,26469
'0:2:40.54,26469
'0:2:40.56,26469
'0:2:40.58,26469
'0:2:40.6,26469
'0:2:40.62,26469
'0:2:40.64,26469
'0:2:40.66,26469
'0:2:40.68,26469
'0:2:40.7,26469
'0:2:40.72,26469
'0:2:40.74,26469
'0:2:40.76,26470
'0:2:40.78,26470
'0:2:40.8,26470
'0:2:40.82,26470
'0:2:40.84,26470
'0:2:40.86,26470
'0:2:40.88,26470
'0:2:40.9,26470
'0:2:40.92,26470
'0:2:40.94,26470
'0:2:40.96,26470
'0:2:40.98,26470
'0:2:41.0,26467
'0:2:41.02,26467
'0:2:41.04,26467
'0:2:41.06,26467
'0:2:41.08,26467
'0:2:41.1,26467
'0:2:41.12,26467
'0:2:41.14,26467
'0:2:41.16,26467
'0:2:41.18,26467
'0:2:41.2,26467
'0:2:41.22,26467
'0:2:41.24,26467
'0:2:41.26,26462
'0:2:41.28,26462
'0:2:41.3,26462
'0:2:41.32,26462
'0:2:41.34,26462
'0:2:41.36,26462
'0:2:41.38,26462
'0:2:41.4,26462
'0:2:41.42,26462
'0:2:41.44,26462
'0:2:41.46,26462
'0:2:41.48,26462
'0:2:41.5,26455
'0:2:41.52,26455
'0:2:41.54,26455
'0:2:41.56,26455
'0:2:41.58,26455
'0:2:41.6,26455
'0:2:41.62,26455
'0:2:41.64,26455
'0:2:41.66,26455
'0:2:41.68,26455
'0:2:41.7,26455
'0:2:41.72,26455
'0:2:41.74,26446
'0:2:41.76,26446
'0:2:41.78,26446
'0:2:41.8,26446
'0:2:41.82,26446
'0:2:41.84,26446
'0:2:41.86,26446
'0:2:41.88,26446
'0:2:41.9,26446
'0:2:41.92,26446
'0:2:41.94,26446
'0:2:41.96,26446
'0:2:41.98,26446
'0:2:42.0,26442
'0:2:42.02,26442
'0:2:42.04,26442
'0:2:42.06,26442
'0:2:42.08,26442
'0:2:42.1,26442
'0:2:42.12,26442
